CITY,TEMP,DATE
SEATTLE,3.100000,19610101
SEATTLE,0.550000,19610102
SEATTLE,0.000000,19610103
SEATTLE,4.450000,19610104
SEATTLE,8.350000,19610105
SEATTLE,6.700000,19610106
SEATTLE,9.700000,19610107
SEATTLE,7.200000,19610108
SEATTLE,9.450000,19610109
SEATTLE,10.300000,19610110
SEATTLE,7.800000,19610111
SEATTLE,6.350000,19610112
SEATTLE,7.800000,19610113
SEATTLE,11.100000,19610114
SEATTLE,10.000000,19610115
SEATTLE,6.350000,19610116
SEATTLE,7.800000,19610117
SEATTLE,8.350000,19610118
SEATTLE,10.600000,19610119
SEATTLE,8.050000,19610120
SEATTLE,4.700000,19610121
SEATTLE,0.300000,19610122
SEATTLE,1.700000,19610123
SEATTLE,5.250000,19610124
SEATTLE,4.150000,19610125
SEATTLE,8.050000,19610126
SEATTLE,3.300000,19610127
SEATTLE,2.800000,19610128
SEATTLE,7.250000,19610129
SEATTLE,9.450000,19610130
SEATTLE,9.150000,19610131
SEATTLE,7.500000,19610201
SEATTLE,8.350000,19610202
SEATTLE,7.250000,19610203
SEATTLE,9.450000,19610204
SEATTLE,11.400000,19610205
SEATTLE,8.650000,19610206
SEATTLE,6.950000,19610207
SEATTLE,7.800000,19610208
SEATTLE,9.200000,19610209
SEATTLE,7.500000,19610210
SEATTLE,8.050000,19610211
SEATTLE,5.250000,19610212
SEATTLE,5.850000,19610213
SEATTLE,6.400000,19610214
SEATTLE,5.300000,19610215
SEATTLE,4.450000,19610216
SEATTLE,6.100000,19610217
SEATTLE,4.450000,19610218
SEATTLE,8.350000,19610219
SEATTLE,10.550000,19610220
SEATTLE,7.800000,19610221
SEATTLE,6.400000,19610222
SEATTLE,7.250000,19610223
SEATTLE,4.700000,19610224
SEATTLE,3.050000,19610225
SEATTLE,3.600000,19610226
SEATTLE,4.700000,19610227
SEATTLE,6.650000,19610228
SEATTLE,5.800000,19610301
SEATTLE,3.350000,19610302
SEATTLE,2.800000,19610303
SEATTLE,0.300000,19610304
SEATTLE,4.450000,19610305
SEATTLE,5.550000,19610306
SEATTLE,6.950000,19610307
SEATTLE,7.800000,19610308
SEATTLE,6.650000,19610309
SEATTLE,5.250000,19610310
SEATTLE,4.700000,19610311
SEATTLE,6.100000,19610312
SEATTLE,6.950000,19610313
SEATTLE,12.200000,19610314
SEATTLE,10.550000,19610315
SEATTLE,8.900000,19610316
SEATTLE,9.700000,19610317
SEATTLE,10.550000,19610318
SEATTLE,8.600000,19610319
SEATTLE,7.200000,19610320
SEATTLE,6.950000,19610321
SEATTLE,10.000000,19610322
SEATTLE,8.900000,19610323
SEATTLE,9.150000,19610324
SEATTLE,9.450000,19610325
SEATTLE,6.950000,19610326
SEATTLE,6.100000,19610327
SEATTLE,8.050000,19610328
SEATTLE,9.450000,19610329
SEATTLE,8.350000,19610330
SEATTLE,10.000000,19610331
SEATTLE,10.000000,19610401
SEATTLE,10.850000,19610402
SEATTLE,7.250000,19610403
SEATTLE,6.400000,19610404
SEATTLE,6.150000,19610405
SEATTLE,10.000000,19610406
SEATTLE,9.200000,19610407
SEATTLE,8.900000,19610408
SEATTLE,8.650000,19610409
SEATTLE,8.600000,19610410
SEATTLE,8.350000,19610411
SEATTLE,7.500000,19610412
SEATTLE,8.850000,19610413
SEATTLE,6.950000,19610414
SEATTLE,8.350000,19610415
SEATTLE,11.700000,19610416
SEATTLE,6.100000,19610417
SEATTLE,4.700000,19610418
SEATTLE,4.750000,19610419
SEATTLE,4.450000,19610420
SEATTLE,8.050000,19610421
SEATTLE,4.700000,19610422
SEATTLE,6.100000,19610423
SEATTLE,9.450000,19610424
SEATTLE,9.150000,19610425
SEATTLE,8.350000,19610426
SEATTLE,9.750000,19610427
SEATTLE,13.600000,19610428
SEATTLE,11.400000,19610429
SEATTLE,12.500000,19610430
SEATTLE,11.100000,19610501
SEATTLE,9.450000,19610502
SEATTLE,7.250000,19610503
SEATTLE,6.100000,19610504
SEATTLE,8.050000,19610505
SEATTLE,8.850000,19610506
SEATTLE,10.800000,19610507
SEATTLE,10.300000,19610508
SEATTLE,10.800000,19610509
SEATTLE,9.450000,19610510
SEATTLE,9.700000,19610511
SEATTLE,10.850000,19610512
SEATTLE,8.900000,19610513
SEATTLE,11.100000,19610514
SEATTLE,12.250000,19610515
SEATTLE,14.150000,19610516
SEATTLE,15.550000,19610517
SEATTLE,17.750000,19610518
SEATTLE,20.250000,19610519
SEATTLE,14.450000,19610520
SEATTLE,12.800000,19610521
SEATTLE,12.500000,19610522
SEATTLE,12.750000,19610523
SEATTLE,13.050000,19610524
SEATTLE,15.000000,19610525
SEATTLE,10.800000,19610526
SEATTLE,12.800000,19610527
SEATTLE,13.350000,19610528
SEATTLE,15.300000,19610529
SEATTLE,13.900000,19610530
SEATTLE,15.850000,19610531
SEATTLE,20.250000,19610601
SEATTLE,20.550000,19610602
SEATTLE,18.050000,19610603
SEATTLE,17.800000,19610604
SEATTLE,16.150000,19610605
SEATTLE,12.500000,19610606
SEATTLE,14.400000,19610607
SEATTLE,14.150000,19610608
SEATTLE,12.250000,19610609
SEATTLE,14.200000,19610610
SEATTLE,15.000000,19610611
SEATTLE,14.450000,19610612
SEATTLE,18.850000,19610613
SEATTLE,21.650000,19610614
SEATTLE,22.500000,19610615
SEATTLE,23.600000,19610616
SEATTLE,25.000000,19610617
SEATTLE,18.600000,19610618
SEATTLE,17.250000,19610619
SEATTLE,15.250000,19610620
SEATTLE,16.400000,19610621
SEATTLE,18.900000,19610622
SEATTLE,20.000000,19610623
SEATTLE,20.550000,19610624
SEATTLE,16.950000,19610625
SEATTLE,15.300000,19610626
SEATTLE,15.850000,19610627
SEATTLE,15.850000,19610628
SEATTLE,15.300000,19610629
SEATTLE,16.400000,19610630
SEATTLE,17.500000,19610701
SEATTLE,18.050000,19610702
SEATTLE,18.900000,19610703
SEATTLE,18.350000,19610704
SEATTLE,16.100000,19610705
SEATTLE,15.550000,19610706
SEATTLE,17.500000,19610707
SEATTLE,17.800000,19610708
SEATTLE,19.700000,19610709
SEATTLE,20.000000,19610710
SEATTLE,25.550000,19610711
SEATTLE,27.500000,19610712
SEATTLE,25.000000,19610713
SEATTLE,20.000000,19610714
SEATTLE,19.750000,19610715
SEATTLE,19.450000,19610716
SEATTLE,20.000000,19610717
SEATTLE,20.850000,19610718
SEATTLE,21.100000,19610719
SEATTLE,21.400000,19610720
SEATTLE,20.250000,19610721
SEATTLE,18.300000,19610722
SEATTLE,16.400000,19610723
SEATTLE,16.700000,19610724
SEATTLE,20.250000,19610725
SEATTLE,21.350000,19610726
SEATTLE,16.950000,19610727
SEATTLE,16.400000,19610728
SEATTLE,18.350000,19610729
SEATTLE,19.450000,19610730
SEATTLE,18.900000,19610731
SEATTLE,19.700000,19610801
SEATTLE,21.950000,19610802
SEATTLE,22.750000,19610803
SEATTLE,21.400000,19610804
SEATTLE,20.000000,19610805
SEATTLE,20.000000,19610806
SEATTLE,20.550000,19610807
SEATTLE,19.150000,19610808
SEATTLE,18.900000,19610809
SEATTLE,22.250000,19610810
SEATTLE,24.750000,19610811
SEATTLE,23.600000,19610812
SEATTLE,23.900000,19610813
SEATTLE,21.100000,19610814
SEATTLE,18.050000,19610815
SEATTLE,18.850000,19610816
SEATTLE,18.900000,19610817
SEATTLE,21.100000,19610818
SEATTLE,23.350000,19610819
SEATTLE,20.300000,19610820
SEATTLE,20.800000,19610821
SEATTLE,21.350000,19610822
SEATTLE,18.900000,19610823
SEATTLE,17.800000,19610824
SEATTLE,17.500000,19610825
SEATTLE,15.550000,19610826
SEATTLE,18.050000,19610827
SEATTLE,19.200000,19610828
SEATTLE,20.000000,19610829
SEATTLE,18.600000,19610830
SEATTLE,17.750000,19610831
SEATTLE,16.950000,19610901
SEATTLE,16.400000,19610902
SEATTLE,14.700000,19610903
SEATTLE,19.150000,19610904
SEATTLE,15.850000,19610905
SEATTLE,14.750000,19610906
SEATTLE,15.000000,19610907
SEATTLE,15.000000,19610908
SEATTLE,14.700000,19610909
SEATTLE,15.550000,19610910
SEATTLE,16.650000,19610911
SEATTLE,21.350000,19610912
SEATTLE,22.800000,19610913
SEATTLE,16.400000,19610914
SEATTLE,16.150000,19610915
SEATTLE,16.700000,19610916
SEATTLE,14.700000,19610917
SEATTLE,15.850000,19610918
SEATTLE,13.300000,19610919
SEATTLE,12.250000,19610920
SEATTLE,11.950000,19610921
SEATTLE,12.200000,19610922
SEATTLE,12.250000,19610923
SEATTLE,13.650000,19610924
SEATTLE,12.750000,19610925
SEATTLE,11.400000,19610926
SEATTLE,14.700000,19610927
SEATTLE,11.700000,19610928
SEATTLE,9.750000,19610929
SEATTLE,10.550000,19610930
SEATTLE,13.350000,19611001
SEATTLE,13.600000,19611002
SEATTLE,14.450000,19611003
SEATTLE,13.900000,19611004
SEATTLE,13.600000,19611005
SEATTLE,11.400000,19611006
SEATTLE,8.600000,19611007
SEATTLE,8.900000,19611008
SEATTLE,11.400000,19611009
SEATTLE,9.750000,19611010
SEATTLE,9.450000,19611011
SEATTLE,12.500000,19611012
SEATTLE,18.600000,19611013
SEATTLE,19.750000,19611014
SEATTLE,15.600000,19611015
SEATTLE,10.000000,19611016
SEATTLE,7.750000,19611017
SEATTLE,10.000000,19611018
SEATTLE,8.850000,19611019
SEATTLE,6.700000,19611020
SEATTLE,6.650000,19611021
SEATTLE,5.550000,19611022
SEATTLE,10.550000,19611023
SEATTLE,9.450000,19611024
SEATTLE,10.250000,19611025
SEATTLE,8.900000,19611026
SEATTLE,8.100000,19611027
SEATTLE,7.250000,19611028
SEATTLE,5.550000,19611029
SEATTLE,9.450000,19611030
SEATTLE,4.750000,19611031
SEATTLE,4.750000,19611101
SEATTLE,4.200000,19611102
SEATTLE,7.800000,19611103
SEATTLE,5.300000,19611104
SEATTLE,6.100000,19611105
SEATTLE,7.500000,19611106
SEATTLE,8.050000,19611107
SEATTLE,10.000000,19611108
SEATTLE,8.900000,19611109
SEATTLE,9.450000,19611110
SEATTLE,6.650000,19611111
SEATTLE,6.100000,19611112
SEATTLE,7.750000,19611113
SEATTLE,5.550000,19611114
SEATTLE,1.950000,19611115
SEATTLE,1.150000,19611116
SEATTLE,1.700000,19611117
SEATTLE,4.450000,19611118
SEATTLE,1.650000,19611119
SEATTLE,-0.550000,19611120
SEATTLE,3.900000,19611121
SEATTLE,6.350000,19611122
SEATTLE,3.050000,19611123
SEATTLE,1.650000,19611124
SEATTLE,-1.100000,19611125
SEATTLE,5.250000,19611126
SEATTLE,9.200000,19611127
SEATTLE,8.900000,19611128
SEATTLE,8.900000,19611129
SEATTLE,9.750000,19611130
SEATTLE,7.800000,19611201
SEATTLE,5.800000,19611202
SEATTLE,5.000000,19611203
SEATTLE,7.200000,19611204
SEATTLE,5.000000,19611205
SEATTLE,2.200000,19611206
SEATTLE,3.050000,19611207
SEATTLE,1.650000,19611208
SEATTLE,0.550000,19611209
SEATTLE,-1.900000,19611210
SEATTLE,-3.050000,19611211
SEATTLE,-0.300000,19611212
SEATTLE,0.550000,19611213
SEATTLE,2.200000,19611214
SEATTLE,3.900000,19611215
SEATTLE,3.600000,19611216
SEATTLE,4.450000,19611217
SEATTLE,3.600000,19611218
SEATTLE,7.200000,19611219
SEATTLE,7.500000,19611220
SEATTLE,3.900000,19611221
SEATTLE,6.100000,19611222
SEATTLE,9.200000,19611223
SEATTLE,5.300000,19611224
SEATTLE,1.950000,19611225
SEATTLE,3.100000,19611226
SEATTLE,3.900000,19611227
SEATTLE,7.250000,19611228
SEATTLE,7.500000,19611229
SEATTLE,6.900000,19611230
SEATTLE,5.000000,19611231
SEATTLE,2.800000,19620101
SEATTLE,5.550000,19620102
SEATTLE,7.500000,19620103
SEATTLE,4.700000,19620104
SEATTLE,5.000000,19620105
SEATTLE,6.700000,19620106
SEATTLE,9.750000,19620107
SEATTLE,7.750000,19620108
SEATTLE,6.650000,19620109
SEATTLE,3.850000,19620110
SEATTLE,1.100000,19620111
SEATTLE,0.250000,19620112
SEATTLE,2.200000,19620113
SEATTLE,2.800000,19620114
SEATTLE,2.200000,19620115
SEATTLE,4.450000,19620116
SEATTLE,1.350000,19620117
SEATTLE,-0.850000,19620118
SEATTLE,-3.900000,19620119
SEATTLE,-5.550000,19620120
SEATTLE,-5.000000,19620121
SEATTLE,-2.200000,19620122
SEATTLE,-1.100000,19620123
SEATTLE,3.900000,19620124
SEATTLE,6.650000,19620125
SEATTLE,8.050000,19620126
SEATTLE,8.900000,19620127
SEATTLE,7.250000,19620128
SEATTLE,5.250000,19620129
SEATTLE,5.550000,19620130
SEATTLE,8.050000,19620131
SEATTLE,10.800000,19620201
SEATTLE,13.350000,19620202
SEATTLE,10.250000,19620203
SEATTLE,8.350000,19620204
SEATTLE,5.850000,19620205
SEATTLE,7.750000,19620206
SEATTLE,10.000000,19620207
SEATTLE,9.450000,19620208
SEATTLE,8.900000,19620209
SEATTLE,7.200000,19620210
SEATTLE,7.200000,19620211
SEATTLE,9.450000,19620212
SEATTLE,8.100000,19620213
SEATTLE,7.800000,19620214
SEATTLE,7.500000,19620215
SEATTLE,8.300000,19620216
SEATTLE,8.900000,19620217
SEATTLE,8.350000,19620218
SEATTLE,6.650000,19620219
SEATTLE,3.600000,19620220
SEATTLE,4.150000,19620221
SEATTLE,4.450000,19620222
SEATTLE,1.400000,19620223
SEATTLE,-0.550000,19620224
SEATTLE,-1.400000,19620225
SEATTLE,-2.800000,19620226
SEATTLE,-1.400000,19620227
SEATTLE,0.000000,19620228
SEATTLE,1.650000,19620301
SEATTLE,0.550000,19620302
SEATTLE,0.000000,19620303
SEATTLE,3.100000,19620304
SEATTLE,7.750000,19620305
SEATTLE,7.800000,19620306
SEATTLE,5.600000,19620307
SEATTLE,5.000000,19620308
SEATTLE,4.450000,19620309
SEATTLE,2.800000,19620310
SEATTLE,4.700000,19620311
SEATTLE,3.850000,19620312
SEATTLE,6.100000,19620313
SEATTLE,8.350000,19620314
SEATTLE,10.850000,19620315
SEATTLE,9.450000,19620316
SEATTLE,7.750000,19620317
SEATTLE,6.100000,19620318
SEATTLE,6.650000,19620319
SEATTLE,6.400000,19620320
SEATTLE,3.650000,19620321
SEATTLE,6.650000,19620322
SEATTLE,6.950000,19620323
SEATTLE,8.900000,19620324
SEATTLE,9.450000,19620325
SEATTLE,8.650000,19620326
SEATTLE,4.450000,19620327
SEATTLE,4.700000,19620328
SEATTLE,10.550000,19620329
SEATTLE,11.350000,19620330
SEATTLE,10.250000,19620331
SEATTLE,8.300000,19620401
SEATTLE,7.500000,19620402
SEATTLE,9.200000,19620403
SEATTLE,9.150000,19620404
SEATTLE,10.300000,19620405
SEATTLE,9.750000,19620406
SEATTLE,9.150000,19620407
SEATTLE,8.850000,19620408
SEATTLE,8.300000,19620409
SEATTLE,7.500000,19620410
SEATTLE,8.600000,19620411
SEATTLE,12.500000,19620412
SEATTLE,13.350000,19620413
SEATTLE,13.600000,19620414
SEATTLE,10.250000,19620415
SEATTLE,10.550000,19620416
SEATTLE,12.500000,19620417
SEATTLE,15.300000,19620418
SEATTLE,10.850000,19620419
SEATTLE,8.600000,19620420
SEATTLE,12.250000,19620421
SEATTLE,12.800000,19620422
SEATTLE,13.900000,19620423
SEATTLE,9.150000,19620424
SEATTLE,9.150000,19620425
SEATTLE,8.350000,19620426
SEATTLE,6.650000,19620427
SEATTLE,5.800000,19620428
SEATTLE,8.350000,19620429
SEATTLE,8.300000,19620430
SEATTLE,9.150000,19620501
SEATTLE,10.000000,19620502
SEATTLE,6.950000,19620503
SEATTLE,6.950000,19620504
SEATTLE,8.900000,19620505
SEATTLE,6.100000,19620506
SEATTLE,7.250000,19620507
SEATTLE,9.150000,19620508
SEATTLE,10.850000,19620509
SEATTLE,11.400000,19620510
SEATTLE,10.850000,19620511
SEATTLE,10.000000,19620512
SEATTLE,11.100000,19620513
SEATTLE,11.700000,19620514
SEATTLE,10.850000,19620515
SEATTLE,12.500000,19620516
SEATTLE,11.700000,19620517
SEATTLE,10.850000,19620518
SEATTLE,10.000000,19620519
SEATTLE,11.400000,19620520
SEATTLE,11.650000,19620521
SEATTLE,10.550000,19620522
SEATTLE,8.300000,19620523
SEATTLE,9.200000,19620524
SEATTLE,10.800000,19620525
SEATTLE,12.750000,19620526
SEATTLE,13.050000,19620527
SEATTLE,11.950000,19620528
SEATTLE,11.100000,19620529
SEATTLE,11.400000,19620530
SEATTLE,12.250000,19620531
SEATTLE,13.300000,19620601
SEATTLE,11.150000,19620602
SEATTLE,10.850000,19620603
SEATTLE,8.050000,19620604
SEATTLE,11.400000,19620605
SEATTLE,12.250000,19620606
SEATTLE,15.550000,19620607
SEATTLE,14.450000,19620608
SEATTLE,11.950000,19620609
SEATTLE,13.050000,19620610
SEATTLE,14.450000,19620611
SEATTLE,10.550000,19620612
SEATTLE,13.050000,19620613
SEATTLE,16.650000,19620614
SEATTLE,17.800000,19620615
SEATTLE,15.300000,19620616
SEATTLE,16.100000,19620617
SEATTLE,16.700000,19620618
SEATTLE,17.800000,19620619
SEATTLE,18.350000,19620620
SEATTLE,19.450000,19620621
SEATTLE,19.700000,19620622
SEATTLE,21.350000,19620623
SEATTLE,20.250000,19620624
SEATTLE,19.200000,19620625
SEATTLE,15.000000,19620626
SEATTLE,17.500000,19620627
SEATTLE,19.200000,19620628
SEATTLE,18.650000,19620629
SEATTLE,15.250000,19620630
SEATTLE,15.600000,19620701
SEATTLE,15.550000,19620702
SEATTLE,15.800000,19620703
SEATTLE,13.650000,19620704
SEATTLE,13.350000,19620705
SEATTLE,15.000000,19620706
SEATTLE,17.500000,19620707
SEATTLE,17.800000,19620708
SEATTLE,13.600000,19620709
SEATTLE,16.100000,19620710
SEATTLE,16.650000,19620711
SEATTLE,13.600000,19620712
SEATTLE,14.750000,19620713
SEATTLE,15.850000,19620714
SEATTLE,15.850000,19620715
SEATTLE,16.650000,19620716
SEATTLE,14.700000,19620717
SEATTLE,15.300000,19620718
SEATTLE,15.850000,19620719
SEATTLE,18.050000,19620720
SEATTLE,20.550000,19620721
SEATTLE,20.850000,19620722
SEATTLE,22.500000,19620723
SEATTLE,21.350000,19620724
SEATTLE,21.350000,19620725
SEATTLE,22.750000,19620726
SEATTLE,23.050000,19620727
SEATTLE,23.050000,19620728
SEATTLE,19.150000,19620729
SEATTLE,19.450000,19620730
SEATTLE,17.500000,19620731
SEATTLE,14.150000,19620801
SEATTLE,16.400000,19620802
SEATTLE,13.900000,19620803
SEATTLE,13.100000,19620804
SEATTLE,15.550000,19620805
SEATTLE,15.300000,19620806
SEATTLE,16.400000,19620807
SEATTLE,17.200000,19620808
SEATTLE,16.650000,19620809
SEATTLE,16.950000,19620810
SEATTLE,19.200000,19620811
SEATTLE,16.650000,19620812
SEATTLE,16.400000,19620813
SEATTLE,18.900000,19620814
SEATTLE,20.850000,19620815
SEATTLE,18.600000,19620816
SEATTLE,17.500000,19620817
SEATTLE,16.100000,19620818
SEATTLE,19.700000,19620819
SEATTLE,18.600000,19620820
SEATTLE,14.750000,19620821
SEATTLE,15.000000,19620822
SEATTLE,17.200000,19620823
SEATTLE,19.450000,19620824
SEATTLE,15.850000,19620825
SEATTLE,14.450000,19620826
SEATTLE,12.750000,19620827
SEATTLE,15.550000,19620828
SEATTLE,16.950000,19620829
SEATTLE,18.650000,19620830
SEATTLE,18.350000,19620831
SEATTLE,15.850000,19620901
SEATTLE,15.850000,19620902
SEATTLE,18.050000,19620903
SEATTLE,19.150000,19620904
SEATTLE,20.000000,19620905
SEATTLE,17.200000,19620906
SEATTLE,16.100000,19620907
SEATTLE,16.350000,19620908
SEATTLE,16.100000,19620909
SEATTLE,11.950000,19620910
SEATTLE,13.050000,19620911
SEATTLE,12.500000,19620912
SEATTLE,14.150000,19620913
SEATTLE,15.250000,19620914
SEATTLE,13.600000,19620915
SEATTLE,14.150000,19620916
SEATTLE,17.250000,19620917
SEATTLE,16.100000,19620918
SEATTLE,16.900000,19620919
SEATTLE,15.000000,19620920
SEATTLE,15.000000,19620921
SEATTLE,13.350000,19620922
SEATTLE,14.700000,19620923
SEATTLE,15.850000,19620924
SEATTLE,15.000000,19620925
SEATTLE,14.150000,19620926
SEATTLE,14.200000,19620927
SEATTLE,12.200000,19620928
SEATTLE,13.900000,19620929
SEATTLE,16.950000,19620930
SEATTLE,16.100000,19621001
SEATTLE,16.100000,19621002
SEATTLE,12.500000,19621003
SEATTLE,10.850000,19621004
SEATTLE,10.300000,19621005
SEATTLE,11.100000,19621006
SEATTLE,8.900000,19621007
SEATTLE,10.300000,19621008
SEATTLE,9.450000,19621009
SEATTLE,8.900000,19621010
SEATTLE,10.550000,19621011
SEATTLE,13.050000,19621012
SEATTLE,11.950000,19621013
SEATTLE,9.700000,19621014
SEATTLE,9.750000,19621015
SEATTLE,8.300000,19621016
SEATTLE,8.050000,19621017
SEATTLE,7.500000,19621018
SEATTLE,11.650000,19621019
SEATTLE,11.400000,19621020
SEATTLE,15.250000,19621021
SEATTLE,13.050000,19621022
SEATTLE,10.850000,19621023
SEATTLE,12.200000,19621024
SEATTLE,11.350000,19621025
SEATTLE,11.650000,19621026
SEATTLE,13.050000,19621027
SEATTLE,13.900000,19621028
SEATTLE,13.050000,19621029
SEATTLE,11.650000,19621030
SEATTLE,11.400000,19621031
SEATTLE,10.800000,19621101
SEATTLE,12.200000,19621102
SEATTLE,10.850000,19621103
SEATTLE,10.550000,19621104
SEATTLE,10.300000,19621105
SEATTLE,10.850000,19621106
SEATTLE,9.150000,19621107
SEATTLE,8.900000,19621108
SEATTLE,10.550000,19621109
SEATTLE,8.600000,19621110
SEATTLE,8.350000,19621111
SEATTLE,7.500000,19621112
SEATTLE,9.150000,19621113
SEATTLE,8.900000,19621114
SEATTLE,7.800000,19621115
SEATTLE,6.950000,19621116
SEATTLE,6.950000,19621117
SEATTLE,6.100000,19621118
SEATTLE,11.100000,19621119
SEATTLE,9.450000,19621120
SEATTLE,7.200000,19621121
SEATTLE,5.550000,19621122
SEATTLE,4.700000,19621123
SEATTLE,8.350000,19621124
SEATTLE,8.900000,19621125
SEATTLE,6.400000,19621126
SEATTLE,5.550000,19621127
SEATTLE,1.650000,19621128
SEATTLE,2.500000,19621129
SEATTLE,5.000000,19621130
SEATTLE,3.900000,19621201
SEATTLE,5.250000,19621202
SEATTLE,4.700000,19621203
SEATTLE,5.000000,19621204
SEATTLE,7.500000,19621205
SEATTLE,9.150000,19621206
SEATTLE,9.450000,19621207
SEATTLE,7.750000,19621208
SEATTLE,6.400000,19621209
SEATTLE,4.150000,19621210
SEATTLE,4.200000,19621211
SEATTLE,6.100000,19621212
SEATTLE,7.800000,19621213
SEATTLE,10.250000,19621214
SEATTLE,10.550000,19621215
SEATTLE,8.050000,19621216
SEATTLE,6.350000,19621217
SEATTLE,5.850000,19621218
SEATTLE,6.400000,19621219
SEATTLE,6.400000,19621220
SEATTLE,5.550000,19621221
SEATTLE,2.250000,19621222
SEATTLE,0.550000,19621223
SEATTLE,-1.700000,19621224
SEATTLE,-0.550000,19621225
SEATTLE,-1.100000,19621226
SEATTLE,3.050000,19621227
SEATTLE,6.350000,19621228
SEATTLE,8.350000,19621229
SEATTLE,9.450000,19621230
SEATTLE,8.900000,19621231
SEATTLE,8.900000,19630101
SEATTLE,8.900000,19630102
SEATTLE,7.500000,19630103
SEATTLE,3.350000,19630104
SEATTLE,1.650000,19630105
SEATTLE,1.700000,19630106
SEATTLE,0.550000,19630107
SEATTLE,3.900000,19630108
SEATTLE,1.350000,19630109
SEATTLE,-5.300000,19630110
SEATTLE,-7.750000,19630111
SEATTLE,-6.150000,19630112
SEATTLE,-2.500000,19630113
SEATTLE,1.100000,19630114
SEATTLE,4.200000,19630115
SEATTLE,4.700000,19630116
SEATTLE,3.600000,19630117
SEATTLE,1.400000,19630118
SEATTLE,-0.550000,19630119
SEATTLE,0.550000,19630120
SEATTLE,-0.550000,19630121
SEATTLE,2.800000,19630122
SEATTLE,2.200000,19630123
SEATTLE,0.800000,19630124
SEATTLE,2.800000,19630125
SEATTLE,-0.550000,19630126
SEATTLE,-0.800000,19630127
SEATTLE,-0.550000,19630128
SEATTLE,-2.750000,19630129
SEATTLE,-1.650000,19630130
SEATTLE,0.000000,19630131
SEATTLE,2.800000,19630201
SEATTLE,7.250000,19630202
SEATTLE,12.750000,19630203
SEATTLE,12.500000,19630204
SEATTLE,12.250000,19630205
SEATTLE,13.050000,19630206
SEATTLE,13.350000,19630207
SEATTLE,14.150000,19630208
SEATTLE,10.850000,19630209
SEATTLE,12.500000,19630210
SEATTLE,9.200000,19630211
SEATTLE,10.300000,19630212
SEATTLE,8.600000,19630213
SEATTLE,8.600000,19630214
SEATTLE,7.200000,19630215
SEATTLE,8.900000,19630216
SEATTLE,7.200000,19630217
SEATTLE,8.900000,19630218
SEATTLE,10.300000,19630219
SEATTLE,8.300000,19630220
SEATTLE,8.300000,19630221
SEATTLE,5.550000,19630222
SEATTLE,5.000000,19630223
SEATTLE,4.700000,19630224
SEATTLE,7.800000,19630225
SEATTLE,7.800000,19630226
SEATTLE,6.100000,19630227
SEATTLE,7.500000,19630228
SEATTLE,5.250000,19630301
SEATTLE,5.000000,19630302
SEATTLE,4.700000,19630303
SEATTLE,4.150000,19630304
SEATTLE,5.850000,19630305
SEATTLE,4.450000,19630306
SEATTLE,7.250000,19630307
SEATTLE,7.200000,19630308
SEATTLE,6.100000,19630309
SEATTLE,7.200000,19630310
SEATTLE,5.000000,19630311
SEATTLE,5.850000,19630312
SEATTLE,5.250000,19630313
SEATTLE,5.250000,19630314
SEATTLE,4.450000,19630315
SEATTLE,5.250000,19630316
SEATTLE,6.400000,19630317
SEATTLE,6.650000,19630318
SEATTLE,8.900000,19630319
SEATTLE,11.650000,19630320
SEATTLE,12.250000,19630321
SEATTLE,8.650000,19630322
SEATTLE,6.350000,19630323
SEATTLE,8.850000,19630324
SEATTLE,8.900000,19630325
SEATTLE,7.500000,19630326
SEATTLE,8.100000,19630327
SEATTLE,4.750000,19630328
SEATTLE,5.550000,19630329
SEATTLE,4.450000,19630330
SEATTLE,5.300000,19630331
SEATTLE,5.300000,19630401
SEATTLE,5.000000,19630402
SEATTLE,7.800000,19630403
SEATTLE,11.100000,19630404
SEATTLE,8.600000,19630405
SEATTLE,6.400000,19630406
SEATTLE,8.600000,19630407
SEATTLE,7.750000,19630408
SEATTLE,8.350000,19630409
SEATTLE,9.450000,19630410
SEATTLE,11.400000,19630411
SEATTLE,11.100000,19630412
SEATTLE,13.050000,19630413
SEATTLE,9.700000,19630414
SEATTLE,6.650000,19630415
SEATTLE,6.650000,19630416
SEATTLE,8.350000,19630417
SEATTLE,8.350000,19630418
SEATTLE,7.500000,19630419
SEATTLE,7.200000,19630420
SEATTLE,10.300000,19630421
SEATTLE,9.450000,19630422
SEATTLE,9.450000,19630423
SEATTLE,7.750000,19630424
SEATTLE,11.100000,19630425
SEATTLE,11.100000,19630426
SEATTLE,11.100000,19630427
SEATTLE,11.350000,19630428
SEATTLE,11.650000,19630429
SEATTLE,9.700000,19630430
SEATTLE,8.350000,19630501
SEATTLE,7.500000,19630502
SEATTLE,7.500000,19630503
SEATTLE,9.450000,19630504
SEATTLE,11.400000,19630505
SEATTLE,10.000000,19630506
SEATTLE,11.150000,19630507
SEATTLE,10.250000,19630508
SEATTLE,11.700000,19630509
SEATTLE,12.250000,19630510
SEATTLE,12.200000,19630511
SEATTLE,11.400000,19630512
SEATTLE,12.200000,19630513
SEATTLE,13.900000,19630514
SEATTLE,13.850000,19630515
SEATTLE,13.600000,19630516
SEATTLE,16.400000,19630517
SEATTLE,21.100000,19630518
SEATTLE,22.200000,19630519
SEATTLE,25.000000,19630520
SEATTLE,23.900000,19630521
SEATTLE,15.550000,19630522
